date,exports_usd,murmansk,novorossiysk,primorsk,sabetta,st_petersburg,ust_luga,vanino,vladivostok,vostochny,crude_brent,ngas_us,ngas_eur,ngas_jp
2019-11-01,-0.019435159050896322,0.10982658959537561,0.10149253731343277,-0.04109589041095896,-0.12068965517241381,-0.07109879963065557,0.03493449781659397,0.13496932515337434,-0.13168724279835387,0.7480314960629921,0.05676267475155816,0.13691931540342295,0.01834731309737947,0.0056071605165353144
2019-12-01,-0.0037660083689254886,-0.16145833333333337,0.1897018970189701,0.0714285714285714,0.13725490196078427,-0.09244532803180916,-0.06329113924050633,0.12972972972972974,0.21011058451816744,-0.009009009009009028,0.04956965253426837,-0.15393322014714206,-0.10282166432799356,0.0017125850754442506
2020-01-01,-0.03989701917253452,0.17391304347826098,0.1070615034168565,0.026666666666666616,-0.03448275862068961,-0.06024096385542166,0.013513513513513598,-0.13875598086124397,-0.32506527415143605,0.009090909090909038,-0.0341685649202732,-0.0945373467112598,-0.21363354647455313,-0.01687897640275926
2020-02-01,-0.08455886244116517,-0.26455026455026454,-0.15226337448559668,0.11688311688311681,0.1607142857142858,-0.08974358974358976,-0.24444444444444446,-0.1444444444444445,0.23017408123791094,-0.0855855855855856,-0.1352201257861635,-0.056488549618320616,-0.1997065646950339,0.0007565975565901883
2020-03-01,-0.1259889698092157,0.007194244604316502,0.11407766990291268,-0.11627906976744184,-0.16923076923076918,0.09090909090909083,0.14117647058823524,-0.08441558441558439,-0.036163522012578664,0.12315270935960587,-0.40036363636363637,-0.06425514145526667,-0.064965600018692,0.032196041138694786
2020-04-01,-0.004041781317763116,0.48571428571428577,-0.08278867102396514,0.11842105263157898,-0.01851851851851849,-0.028169014084507005,0.11340206185567014,0.0851063829787233,-0.0978792822185971,-0.21052631578947367,-0.29229836264402664,-0.03017794388352768,-0.22014663102034515,-0.019887485981294972
2020-05-01,-0.07306815868449756,-0.34134615384615385,-0.05700712589073631,-0.2588235294117647,-0.07547169811320753,0.1751207729468598,-0.10185185185185186,0.08496732026143783,0.02169981916817365,0.14444444444444438,0.3290488431876606,0.007994938456229228,-0.2571093193689856,0.006558096642911293
2020-06-01,-0.022026984335045907,-0.4087591240875912,-0.11335012594458438,-0.15873015873015872,0.020408163265306145,-0.04830421377183969,0.10309278350515472,-0.17469879518072284,-0.012389380530973493,-0.07281553398058249,0.2872340425531914,-0.07971469329529246,0.11237307630705207,-0.1096426951591073
2020-07-01,0.03428217818968693,0.9135802469135803,-0.10795454545454541,-0.2264150943396226,-0.020000000000000018,-0.056155507559395246,-0.04672897196261683,0.2992700729927007,0.07526881720430101,-0.020942408376963373,0.07212622088655163,0.0758928571428572,0.027887906580770006,-0.13202513378999747
2020-08-01,0.018819834538597924,0.16774193548387095,0.10509554140127397,-0.07317073170731703,0.22448979591836737,-0.040045766590389054,-0.004901960784313708,-0.151685393258427,0.2566666666666666,-0.09625668449197866,0.03387059098341494,0.3264753342554172,0.5890284685333911,-0.18530671094321216
2020-09-01,0.11108229375964096,-0.19889502762430944,-0.023054755043227626,0.5789473684210527,-0.033333333333333326,0.03933253873659126,0.09852216748768483,-0.019867549668874163,-0.06233421750663126,-0.029585798816568087,-0.07162223226389508,-0.16644219489942202,0.38095113454120577,-0.07246989220984545
2020-10-01,-0.014925789465730754,-0.006896551724137945,0.053097345132743445,0.19999999999999996,0.1206896551724137,0.08486238532110102,-0.07623318385650224,0.31081081081081074,0.29702970297029707,0.13414634146341453,-0.015088829398880566,0.1713228395705202,0.23720087672631718,0.05019806072253563
2020-11-01,0.08719693726981892,0.0625,0.14565826330532206,-0.11111111111111116,-0.3538461538461538,-0.06448202959830862,0.029126213592232997,-0.24742268041237114,-0.1417666303162486,0.09139784946236551,0.06819866567828026,0.1516486450407155,-0.010993027741198258,0.10944776358378316
2020-12-01,-0.010650818115141902,0.30718954248366015,0.11002444987775051,0.03125,0.0714285714285714,-0.002259887005649719,0.16981132075471694,0.047945205479452024,-0.35324015247776364,0.14778325123152714,0.15359703909322242,-0.019087361384799606,0.2109804089406906,0.11749640249508242
2021-01-01,0.023751455278523403,-0.345,0.0022026431718060735,0.36363636363636354,0.11111111111111116,-0.08154020385050964,-0.08870967741935487,0.24183006535947715,0.00982318271119853,-0.10300429184549353,0.09384399438540214,0.04994682317721688,0.24114921790524035,0.17527535774187353
2021-02-01,0.06823261511949785,0.5343511450381679,-0.05934065934065935,-0.28888888888888886,-0.36,-0.039457459926017235,-0.1327433628318584,-0.2421052631578947,0.4202334630350195,-0.2822966507177034,0.1358386801099909,0.9002438566873006,-0.15268966824153707,0.0972524375427335
2021-03-01,0.03800610652300107,0.2189054726368158,0.14252336448598135,0.03125,0.125,0.15404364569961482,0.030612244897959107,0.10416666666666674,0.21643835616438367,0.10666666666666669,0.052130406714008926,-0.4936921284870981,-0.005104741509583177,-0.20085943011472274
2021-04-01,0.1351208549300782,0.05714285714285716,-0.16359918200408996,-0.030303030303030276,0.36111111111111116,-0.08787541713014457,0.06930693069306937,0.16352201257861632,0.011261261261261257,-0.5180722891566265,-0.00644270593649332,0.017742249951257616,0.16643302243161107,0.04835213812994921
2021-05-01,0.036652680095997425,-0.06949806949806947,-0.10268948655256727,-0.265625,0.08163265306122458,0.13048780487804867,0.06481481481481488,-0.2324324324324324,-0.07461024498886415,-0.4,0.050486336266790444,0.10666666666666669,0.24653503955827594,0.0771917606905157
2021-06-01,0.08568929137931036,-0.03734439834024894,0.1607629427792916,-0.021276595744680882,-0.24528301886792447,0.011866235167206085,0.047826086956521685,-0.15492957746478875,0.025270758122743597,-0.20833333333333337,0.07392710170487926,0.11888935050547023,0.15628376585719161,0.07854887607255079
2021-07-01,0.06260844800221133,0.4094827586206897,-0.08450704225352113,0.15217391304347827,0.2250000000000001,0.06503198294243062,0.12863070539419086,0.03333333333333344,0.0023474178403755097,-0.07894736842105265,0.018064869303407782,0.17692926542484066,0.2144335976533458,0.07728526625226406
2021-08-01,-0.009949077415919105,-0.2844036697247706,-0.05641025641025643,0.09433962264150941,0.04081632653061229,-0.10810810810810811,0.011029411764705843,0.032258064516129004,-0.3536299765807962,0.2857142857142858,-0.05874445489985214,0.06441266168892645,0.23313724438001282,0.04268753157337524
2021-09-01,-0.017573076055798942,-0.07692307692307687,0.0027173913043478937,-0.03448275862068961,-0.07843137254901966,-0.3367003367003367,-0.20363636363636362,-0.109375,-0.21014492753623193,2.1333333333333333,0.06540988289060268,0.26243639776712935,0.4806100997454743,0.059028844441355366
2021-10-01,0.05900869434306033,-0.07407407407407407,0.16260162601626016,0.375,0.38297872340425543,-0.46362098138747887,0.17351598173515992,0.32456140350877183,0.548165137614679,-0.7234042553191489,0.12131367292225215,0.07178493866290991,0.3595295964083185,0.08199367584494333
2021-11-01,-0.025287383116958773,-0.03500000000000003,-0.08391608391608396,-0.051948051948051965,-0.23076923076923073,1.3848580441640377,-0.11673151750972766,-0.06622516556291391,0.04888888888888898,0.17948717948717952,-0.03442916915720273,-0.08404527199707923,-0.11042711774335778,0.23245592123371606
2021-12-01,0.04980980815080738,-0.1295336787564767,0.28244274809160297,0.0547945205479452,0.0,0.20105820105820116,0.18502202643171817,0.0,0.09322033898305082,0.5,-0.07998019066485074,-0.2560786033163265,0.3766254617641702,0.004492215359359841
2022-01-01,0.0967910536844816,0.34523809523809534,0.005952380952380931,0.20779220779220786,-0.14,-0.052863436123347984,-0.11524163568773238,0.22695035460992918,-0.060723514211886265,0.17391304347826098,0.15098909971740015,0.16068797385270717,-0.25682845734585846,-0.04155757806893223
2022-02-01,-0.03725884721273842,-0.13716814159292035,-0.07495069033530577,-0.010752688172043001,-0.023255813953488413,-0.10232558139534886,0.10084033613445387,-0.23121387283236994,0.0343878954607979,1.765432098765432,0.11960715538407585,0.07506058857472597,-0.0364802847512572,0.15725972251585962
2022-03-01,0.30751121287930894,-0.15384615384615385,0.01279317697228155,0.11956521739130443,0.09523809523809534,-0.2849740932642487,-0.3854961832061069,0.09774436090225569,0.025265957446808596,0.013392857142857206,0.2070802005012531,0.04856474225476082,0.5568642339631977,-0.11084595165502431
2022-04-01,-0.16775563083755185,-0.012121212121212088,0.008421052631578885,-0.058252427184465994,-0.08695652173913049,-0.021739130434782594,0.0931677018633541,0.041095890410958846,-0.04020752269779504,-0.004405286343612369,-0.08486893329872824,0.33716906570568606,-0.24034134376688987,0.0778313151371921
2022-05-01,-0.04100316127738457,0.39877300613496924,-0.05845511482254695,-0.15463917525773196,0.09523809523809534,0.03703703703703698,0.07954545454545459,0.2828947368421053,0.044594594594594694,0.0663716814159292,0.06229911136320676,0.24602639879949773,-0.09419472484608049,0.02404093899398574
2022-06-01,0.09149785916370679,-0.19736842105263153,-0.04656319290465627,0.08536585365853666,-0.23913043478260865,-0.03749999999999998,-0.09473684210526312,0.08205128205128198,-0.031047865459249646,0.03734439834024905,0.06861261902643045,-0.05693534710530512,0.15039080169510965,-0.06865905071159895
2022-07-01,-0.19980415509108274,0.4426229508196722,-0.046511627906976716,-0.0337078651685393,0.19999999999999996,0.03710575139146566,0.10465116279069764,-0.09952606635071093,0.15220293724966627,0.22399999999999998,-0.09293804130579608,-0.05445660672400321,0.5296037270097147,0.21545324645913122
2022-08-01,0.06295654053479183,-0.25757575757575757,0.19512195121951215,-0.18604651162790697,0.26190476190476186,0.06261180679785339,-0.015789473684210575,-0.052631578947368474,0.13904982618771733,-0.15359477124183007,-0.09474843922144704,0.21076060142500785,0.364574288344925,0.12341104443149109
2022-09-01,-0.046369417060335816,0.1071428571428572,-0.18571428571428572,-0.02857142857142858,0.16981132075471694,-0.03872053872053871,0.19251336898395732,0.16666666666666674,-0.15971515768056965,-0.0424710424710425,-0.08559837728194719,-0.11638627723268136,-0.15620286986400245,0.11894586967320664
2022-10-01,-0.06810868718938667,-0.018433179723502335,0.31829573934837097,0.33823529411764697,0.048387096774193505,0.14360770577933457,0.2376681614349776,0.04761904761904767,0.16464891041162222,-0.0040322580645161255,0.03294143744454292,-0.27610815545736767,-0.33975772220158795,-0.07971817878886378
2022-11-01,-0.01347050791317117,0.19718309859154926,0.10836501901140694,-0.02197802197802201,-0.2153846153846154,-0.018376722817764146,-0.050724637681159424,-0.054545454545454564,-0.043659043659043606,-0.1740890688259109,-0.022119617738644903,-0.06096627813862443,-0.08453599191260308,-0.10326581149468683
2022-12-01,-0.08282213075577316,0.10196078431372557,0.09090909090909083,-0.202247191011236,-0.2549019607843137,0.0499219968798752,-0.03053435114503822,0.10096153846153855,-0.06521739130434778,0.19117647058823528,-0.11167233995827375,0.04284712615361297,0.008985114904605407,0.05056986913012329
2023-01-01,-0.023544436166702654,-0.10320284697508897,0.007861635220125729,0.3380281690140845,0.1578947368421053,-0.16196136701337294,-0.16141732283464572,-0.11790393013100442,0.015116279069767424,0.0,0.02707045735475888,-0.40526985280755945,-0.44002260273584715,-0.018562422182309413
2023-02-01,-0.17119977662584396,0.02777777777777768,-0.18720748829953193,0.17894736842105252,-0.18181818181818177,-0.04078014184397161,-0.15962441314553988,-0.27722772277227725,-0.03550973654066436,0.07818930041152261,-0.004573354194247314,-0.2716939623563921,-0.1806796916548512,-0.08811473584383334
2023-03-01,0.17146943447752072,-0.15830115830115832,0.23800383877159303,-0.1964285714285714,0.22222222222222232,0.13308687615526793,0.1899441340782122,-0.006849315068493178,0.1995249406175772,0.2557251908396947,-0.05053802442268163,-0.03301728477932542,-0.16478428948493395,-0.12935982534822188
2023-04-01,-0.08781971264178201,-0.022935779816513735,-0.05736434108527133,0.21111111111111103,0.13636363636363646,-0.014681892332789603,-0.12676056338028174,-0.04137931034482756,-0.04851485148514856,-0.2978723404255319,0.07105564752323956,-0.062388823810143657,-0.021108139642343593,-0.10397619284602866
2023-05-01,0.13834013369773102,0.0046948356807512415,-0.11513157894736847,-0.12844036697247707,-0.07999999999999996,0.11423841059602657,0.14516129032258074,0.12949640287769792,0.05723204994797082,0.20779220779220786,-0.0999881108072761,-0.006802091527462806,-0.25234023472735057,-0.06513728251518613
2023-06-01,-0.1908705109485186,0.01869158878504673,-0.040892193308550207,-0.08421052631578951,-0.19565217391304346,0.02526002971768193,-0.17370892018779338,-0.07643312101910826,-0.04232283464566933,0.04659498207885315,-0.010700132100396331,0.017238166231829943,0.02392665732341781,-0.0559232096796739
2023-07-01,,0.4311926605504588,-0.0736434108527132,-0.28735632183908044,0.29729729729729737,0.11884057971014483,-0.022727272727272707,0.034482758620689724,0.009249743062692772,0.05821917808219168,0.06956870076111632,0.16973527525877086,-0.07780600396262993,0.024424122822642058
2023-08-01,,-0.09294871794871795,0.12343096234309625,0.32258064516129026,0.16666666666666674,0.06347150259067358,-0.2093023255813954,-0.040000000000000036,-0.09674134419551939,-0.06796116504854366,0.07569288389513118,0.011942051683633492,0.17251038060159418,-0.03424741681041754
